X    f(X)    f'(X)    f''(X)    C(X)    absolute_error
1.063099999999955e+01    -4.830859479829885e-05    4.830625495435264e-05    -4.830159364005027e-05    -2.745574601571641e-15    2.745574601571641e-15
1.063199999999955e+01    -4.826031268609462e-05    4.825797749879565e-05    -4.825332551549851e-05    -2.745569553309960e-15    2.745569553309960e-15
1.063299999999955e+01    -4.821207882721992e-05    4.820974828724652e-05    -4.820510561633097e-05    -2.745573532352622e-15    2.745573532352622e-15
1.063399999999955e+01    -4.816389317345486e-05    4.816156727150392e-05    -4.815693389438356e-05    -2.745573764475433e-15    2.745573764475433e-15
1.063499999999955e+01    -4.811575567662770e-05    4.811343440341471e-05    -4.810881030154028e-05    -2.745572521011808e-15    2.745572521011808e-15
1.063599999999954e+01    -4.806766628861485e-05    4.806534963487383e-05    -4.806073478973313e-05    -2.745577259464479e-15    2.745577259464479e-15
1.063699999999954e+01    -4.801962496134079e-05    4.801731291782425e-05    -4.801270731094208e-05    -2.745573704642944e-15    2.745573704642944e-15
1.063799999999954e+01    -4.797163164677804e-05    4.796932420425693e-05    -4.796472781719505e-05    -2.745576555716134e-15    2.745576555716134e-15
1.063899999999954e+01    -4.792368629694710e-05    4.792138344621082e-05    -4.791679626056781e-05    -2.745571602081352e-15    2.745571602081352e-15
1.063999999999954e+01    -4.787578886391641e-05    4.787349059577272e-05    -4.786891259318396e-05    -2.745574589896106e-15    2.745574589896106e-15
1.064099999999954e+01    -4.782793929980231e-05    4.782564560507732e-05    -4.782107676721489e-05    -2.745577285533310e-15    2.745577285533310e-15
1.064199999999954e+01    -4.778013755676895e-05    4.777784842630708e-05    -4.777328873487970e-05    -2.745575316263683e-15    2.745575316263683e-15
1.064299999999954e+01    -4.773238358702831e-05    4.773009901169226e-05    -4.772554844844519e-05    -2.745570864988733e-15    2.745570864988733e-15
1.064399999999954e+01    -4.768467734284009e-05    4.768239731351079e-05    -4.767785586022579e-05    -2.745572466593574e-15    2.745572466593574e-15
1.064499999999954e+01    -4.763701877651171e-05    4.763474328408828e-05    -4.763021092258354e-05    -2.745574476831439e-15    2.745574476831439e-15
1.064599999999954e+01    -4.758940784039821e-05    4.758713687579796e-05    -4.758261358792798e-05    -2.745577192365305e-15    2.745577192365305e-15
1.064699999999954e+01    -4.754184448690226e-05    4.753957804106061e-05    -4.753506380871618e-05    -2.745571602452004e-15    2.745571602452004e-15
1.064799999999954e+01    -4.749432866847408e-05    4.749206673234454e-05    -4.748756153745265e-05    -2.745573035856152e-15    2.745573035856152e-15
1.064899999999954e+01    -4.744686033761139e-05    4.744460290216554e-05    -4.744010672668927e-05    -2.745569741727344e-15    2.745569741727344e-15
1.064999999999954e+01    -4.739943944685939e-05    4.739718650308680e-05    -4.739269932902533e-05    -2.745573893997893e-15    2.745573893997893e-15
1.065099999999954e+01    -4.735206594881065e-05    4.734981748771891e-05    -4.734533929710737e-05    -2.745576968402213e-15    2.745576968402213e-15
1.065199999999954e+01    -4.730473979610516e-05    4.730249580871977e-05    -4.729802658362921e-05    -2.745578876226869e-15    2.745578876226869e-15
1.065299999999954e+01    -4.725746094143019e-05    4.725522141879459e-05    -4.725076114133188e-05    -2.745578744910709e-15    2.745578744910709e-15
1.065399999999953e+01    -4.721022933752030e-05    4.720799427069579e-05    -4.720354292300357e-05    -2.745578450850135e-15    2.745578450850135e-15
1.065499999999953e+01    -4.716304493715726e-05    4.716081431722298e-05    -4.715637188147960e-05    -2.745575617311966e-15    2.745575617311966e-15
1.065599999999953e+01    -4.711590769317004e-05    4.711368151122293e-05    -4.710924796964235e-05    -2.745568022203756e-15    2.745568022203756e-15
1.065699999999953e+01    -4.706881755843470e-05    4.706659580558949e-05    -4.706217114042122e-05    -2.745572803716094e-15    2.745572803716094e-15
1.065799999999953e+01    -4.702177448587442e-05    4.701955715326356e-05    -4.701514134679259e-05    -2.745567755556527e-15    2.745567755556527e-15
1.065899999999953e+01    -4.697477842845941e-05    4.697256550723304e-05    -4.696815854177977e-05    -2.745568369549059e-15    2.745568369549059e-15
1.065999999999953e+01    -4.692782933920685e-05    4.692562082053277e-05    -4.692122267845295e-05    -2.745569167289602e-15    2.745569167289602e-15
1.066099999999953e+01    -4.688092717118087e-05    4.687872304624453e-05    -4.687433370992915e-05    -2.745567517085691e-15    2.745567517085691e-15
1.066199999999953e+01    -4.683407187749252e-05    4.683187213749693e-05    -4.682749158937221e-05    -2.745567057965363e-15    2.745567057965363e-15
1.066299999999953e+01    -4.678726341129965e-05    4.678506804746540e-05    -4.678069626999266e-05    -2.745568643009448e-15    2.745568643009448e-15
1.066399999999953e+01    -4.674050172580694e-05    4.673831072937214e-05    -4.673394770504777e-05    -2.745568582012586e-15    2.745568582012586e-15
1.066499999999953e+01    -4.669378677426584e-05    4.669160013648606e-05    -4.668724584784144e-05    -2.745563629553920e-15    2.745563629553920e-15
1.066599999999953e+01    -4.664711850997447e-05    4.664493622212276e-05    -4.664059065172417e-05    -2.745559133315438e-15    2.745559133315438e-15
1.066699999999953e+01    -4.660049688627763e-05    4.659831893964445e-05    -4.659398207009305e-05    -2.745555288222485e-15    2.745555288222485e-15
1.066799999999953e+01    -4.655392185656675e-05    4.655174824245994e-05    -4.654742005639162e-05    -2.745552107232429e-15    2.745552107232429e-15
1.066899999999953e+01    -4.650739337427980e-05    4.650522408402453e-05    -4.650090456410994e-05    -2.745550815761331e-15    2.745550815761331e-15
1.066999999999953e+01    -4.646091139290129e-05    4.645874641784006e-05    -4.645443554678446e-05    -2.745553653746366e-15    2.745553653746366e-15
1.067099999999953e+01    -4.641447586596219e-05    4.641231519745478e-05    -4.640801295799800e-05    -2.745550130260514e-15    2.745550130260514e-15
1.067199999999952e+01    -4.636808674703991e-05    4.636593037646334e-05    -4.636163675137972e-05    -2.745555857368988e-15    2.745555857368988e-15
1.067299999999952e+01    -4.632174398975825e-05    4.631959190850674e-05    -4.631530688060505e-05    -2.745559755633139e-15    2.745559755633139e-15
1.067399999999952e+01    -4.627544754778732e-05    4.627329974727228e-05    -4.626902329939564e-05    -2.745559378526437e-15    2.745559378526437e-15
1.067499999999952e+01    -4.622919737484355e-05    4.622705384649351e-05    -4.622278596151934e-05    -2.745555815287610e-15    2.745555815287610e-15
1.067599999999952e+01    -4.618299342468960e-05    4.618085415995020e-05    -4.617659482079016e-05    -2.745556742544497e-15    2.745556742544497e-15
1.067699999999952e+01    -4.613683565113430e-05    4.613470064146826e-05    -4.613044983106816e-05    -2.745557558853915e-15    2.745557558853915e-15
1.067799999999952e+01    -4.609072400803268e-05    4.608859324491975e-05    -4.608435094625949e-05    -2.745563345597430e-15    2.745563345597430e-15
1.067899999999952e+01    -4.604465844928585e-05    4.604253192422279e-05    -4.603829812031627e-05    -2.745559736324348e-15    2.745559736324348e-15
1.067999999999952e+01    -4.599863892884097e-05    4.599651663334150e-05    -4.599229130723661e-05    -2.745558512415028e-15    2.745558512415028e-15
1.068099999999952e+01    -4.595266540069123e-05    4.595054732628601e-05    -4.594633046106450e-05    -2.745555082577324e-15    2.745555082577324e-15
1.068199999999952e+01    -4.590673781887578e-05    4.590462395711237e-05    -4.590041553588982e-05    -2.745555371498708e-15    2.745555371498708e-15
1.068299999999952e+01    -4.586085613747968e-05    4.585874647992252e-05    -4.585454648584825e-05    -2.745558643506949e-15    2.745558643506949e-15
1.068399999999952e+01    -4.581502031063389e-05    4.581291484886423e-05    -4.580872326512126e-05    -2.745555649976876e-15    2.745555649976876e-15
1.068499999999952e+01    -4.576923029251518e-05    4.576712901813110e-05    -4.576294582793603e-05    -2.745548766411346e-15    2.745548766411346e-15
1.068599999999952e+01    -4.572348603734611e-05    4.572138894196243e-05    -4.571721412856544e-05    -2.745553481249854e-15    2.745553481249854e-15
1.068699999999952e+01    -4.567778749939498e-05    4.567569457464326e-05    -4.567152812132800e-05    -2.745547375207277e-15    2.745547375207277e-15
1.068799999999952e+01    -4.563213463297577e-05    4.563004587050428e-05    -4.562588776058782e-05    -2.745542770592316e-15    2.745542770592316e-15
1.068899999999952e+01    -4.558652739244812e-05    4.558444278392178e-05    -4.558029300075455e-05    -2.745537430273952e-15    2.745537430273952e-15
1.068999999999951e+01    -4.554096573221727e-05    4.553888526931765e-05    -4.553474379628334e-05    -2.745543114686757e-15    2.745543114686757e-15
1.069099999999951e+01    -4.549544960673400e-05    4.549337328115926e-05    -4.548924010167479e-05    -2.745549863539150e-15    2.745549863539150e-15
1.069199999999951e+01    -4.544997897049463e-05    4.544790677395949e-05    -4.544378187147492e-05    -2.745552936896845e-15    2.745552936896845e-15
1.069299999999951e+01    -4.540455377804091e-05    4.540248570227665e-05    -4.539836906027511e-05    -2.745552490053411e-15    2.745552490053411e-15
1.069399999999951e+01    -4.535917398396004e-05    4.535711002071440e-05    -4.535300162271207e-05    -2.745553496427709e-15    2.745553496427709e-15
1.069499999999951e+01    -4.531383954288456e-05    4.531177968392178e-05    -4.530767951346776e-05    -2.745552032041500e-15    2.745552032041500e-15
1.069599999999951e+01    -4.526855040949237e-05    4.526649464659312e-05    -4.526240268726940e-05    -2.745555222506944e-15    2.745555222506944e-15
1.069699999999951e+01    -4.522330653850664e-05    4.522125486346798e-05    -4.521717109888937e-05    -2.745557628801426e-15    2.745557628801426e-15
1.069799999999951e+01    -4.517810788469577e-05    4.517606028933113e-05    -4.517198470314521e-05    -2.745559444485870e-15    2.745559444485870e-15
1.069899999999951e+01    -4.513295440287337e-05    4.513091087901253e-05    -4.512684345489953e-05    -2.745556236179392e-15    2.745556236179392e-15
1.069999999999951e+01    -4.508784604789818e-05    4.508580658738721e-05    -4.508174730906002e-05    -2.745562324761861e-15    2.745562324761861e-15
1.070099999999951e+01    -4.504278277467406e-05    4.504074736937529e-05    -4.503669622057936e-05    -2.745560218595893e-15    2.745560218595893e-15
1.070199999999951e+01    -4.499776453814991e-05    4.499573317994193e-05    -4.499169014445517e-05    -2.745555825892815e-15    2.745555825892815e-15
1.070299999999951e+01    -4.495279129331965e-05    4.495076397409725e-05    -4.494672903573002e-05    -2.745554665632161e-15    2.745554665632161e-15
1.070399999999951e+01    -4.490786299522216e-05    4.490583970689631e-05    -4.490181284949133e-05    -2.745558463093012e-15    2.745558463093012e-15
1.070499999999951e+01    -4.486297959894127e-05    4.486096033343907e-05    -4.485694154087134e-05    -2.745558216467550e-15    2.745558216467550e-15
1.070599999999951e+01    -4.481814105960566e-05    4.481612580887031e-05    -4.481211506504709e-05    -2.745553941413828e-15    2.745553941413828e-15
1.070699999999951e+01    -4.477334733238884e-05    4.477133608837964e-05    -4.476733337724035e-05    -2.745549889559811e-15    2.745549889559811e-15
1.070799999999950e+01    -4.472859837250913e-05    4.472659112720140e-05    -4.472259643271757e-05    -2.745544019207017e-15    2.745544019207017e-15
1.070899999999950e+01    -4.468389413522957e-05    4.468189088061467e-05    -4.467790418678986e-05    -2.745549474430582e-15    2.745549474430582e-15
1.070999999999950e+01    -4.463923457585793e-05    4.463723530394317e-05    -4.463325659481292e-05    -2.745549220769857e-15    2.745549220769857e-15
1.071099999999950e+01    -4.459461964974659e-05    4.459262435255526e-05    -4.458865361218703e-05    -2.745548296869036e-15    2.745548296869036e-15
1.071199999999950e+01    -4.455004931229258e-05    4.454805798186387e-05    -4.454409519435695e-05    -2.745552787861130e-15    2.745552787861130e-15
1.071299999999950e+01    -4.450552351893748e-05    4.450353614732645e-05    -4.449958129681195e-05    -2.745556582627737e-15    2.745556582627737e-15
1.071399999999950e+01    -4.446104222516738e-05    4.445905880444497e-05    -4.445511187508569e-05    -2.745559707224267e-15    2.745559707224267e-15
1.071499999999950e+01    -4.441660538651285e-05    4.441462590876581e-05    -4.441068688475623e-05    -2.745561368023149e-15    2.745561368023149e-15
1.071599999999950e+01    -4.437221295854892e-05    4.437023741587978e-05    -4.436630628144596e-05    -2.745559775956164e-15    2.745559775956164e-15
1.071699999999950e+01    -4.432786489689495e-05    4.432589328142202e-05    -4.432197002082157e-05    -2.745566728891512e-15    2.745566728891512e-15
1.071799999999950e+01    -4.428356115721470e-05    4.428159346107200e-05    -4.427767805859398e-05    -2.745572945681355e-15    2.745572945681355e-15
1.071899999999950e+01    -4.423930169521619e-05    4.423733791055345e-05    -4.423343035051832e-05    -2.745570680093087e-15    2.745570680093087e-15
1.071999999999950e+01    -4.419508646665172e-05    4.419312658563432e-05    -4.418922685239391e-05    -2.745573821454552e-15    2.745573821454552e-15
1.072099999999950e+01    -4.415091542731779e-05    4.414895944212673e-05    -4.414506752006415e-05    -2.745572832199064e-15    2.745572832199064e-15
1.072199999999950e+01    -4.410678853305505e-05    4.410483643588696e-05    -4.410095230941652e-05    -2.745570800409383e-15    2.745570800409383e-15
1.072299999999950e+01    -4.406270573974829e-05    4.406075752281536e-05    -4.405688117638254e-05    -2.745572282954221e-15    2.745572282954221e-15
1.072399999999950e+01    -4.401866700332638e-05    4.401672265885633e-05    -4.401285407693770e-05    -2.745570735577322e-15    2.745570735577322e-15
1.072499999999950e+01    -4.397467227976222e-05    4.397273179999828e-05    -4.396887096710145e-05    -2.745568638986361e-15    2.745568638986361e-15
1.072599999999949e+01    -4.393072152507268e-05    4.392878490227357e-05    -4.392493180293710e-05    -2.745565646568703e-15    2.745565646568703e-15
1.072699999999949e+01    -4.388681469531861e-05    4.388488192175848e-05    -4.388103654055186e-05    -2.745562216322803e-15    2.745562216322803e-15
1.072799999999949e+01    -4.384295174660472e-05    4.384102281457316e-05    -4.383718513609672e-05    -2.745563493931971e-15    2.745563493931971e-15
